"ReporterISO3","ProductCode","PartnerISO3","Year","TradeFlowCode","TradeValue in 1000 USD","ReporterName","PartnerName","TradeFlowName","NetWeight in KGM","Quantity","QtyUnit"
"CHN","7308","KHM",2016,6,57784.771,"China","Cambodia","Export",24419134,24419133.982,"Kg"
"CHN","7308","LAO",2015,6,76074.018,"China","Lao PDR","Export",49889384,49889384,"Kg"
"CHN","7308","LAO",2016,6,74276.034,"China","Lao PDR","Export",33526044,33526044.415,"Kg"
"CHN","7308","MMR",2015,6,315315.02,"China","Myanmar","Export",182756389,182756389,"Kg"
"CHN","7308","MMR",2016,6,92509.575,"China","Myanmar","Export",39216128,39216127.672,"Kg"
"CHN","7308","MYS",2015,5,6809.639,"China","Malaysia","Import",1682729,1682729,"Kg"
"CHN","7308","MYS",2015,6,262829.734,"China","Malaysia","Export",198235003,198235003,"Kg"
"CHN","7308","MYS",2016,5,1438.841,"China","Malaysia","Import",594986,594985.535,"Kg"
"CHN","7308","MYS",2016,6,292532.027,"China","Malaysia","Export",121060367,121060367.499,"Kg"
"CHN","7308","PHL",2015,5,51.377,"China","Philippines","Import",6638,6638,"Kg"
"CHN","7308","PHL",2015,6,253083.478,"China","Philippines","Export",182975776,182975776,"Kg"
"CHN","7308","PHL",2016,5,25406.299,"China","Philippines","Import",10706992,10706992.075,"Kg"
"CHN","7308","PHL",2016,6,181222.877,"China","Philippines","Export",77122226,77122226.415,"Kg"
"CHN","7308","SGP",2015,5,246670.058,"China","Singapore","Import",8702719,8702719,"Kg"
"CHN","7308","SGP",2015,6,303932.398,"China","Singapore","Export",149628139,149628139,"Kg"
"CHN","7308","SGP",2016,5,8275.232,"China","Singapore","Import",3330897,3330897.127,"Kg"
"CHN","7308","SGP",2016,6,219357.176,"China","Singapore","Export",89343792,89343792.303,"Kg"
"CHN","7308","THA",2015,5,1403.116,"China","Thailand","Import",934070,934070,"Kg"
"CHN","7308","THA",2015,6,166588.63,"China","Thailand","Export",126577672,126577672,"Kg"
"CHN","7308","THA",2016,5,8442.327,"China","Thailand","Import",3557583,3557583.454,"Kg"
"CHN","7308","THA",2016,6,140310.983,"China","Thailand","Export",58436210,58436209.776,"Kg"
"CHN","7308","USA",2015,5,97178.817,"China","United States","Import",12317403,12317403,"Kg"
"CHN","7308","USA",2015,6,982046.039,"China","United States","Export",572092441,572092441,"Kg"
"CHN","7308","USA",2016,5,20483.956,"China","United States","Import",8331262,8331262.064,"Kg"
"CHN","7308","USA",2016,6,1080267.135,"China","United States","Export",431489460,431489459.509,"Kg"
"CHN","7308","VNM",2015,5,5168.511,"China","Vietnam","Import",557612,557612,"Kg"
"CHN","7308","VNM",2015,6,347845.011,"China","Vietnam","Export",220902140,220902140,"Kg"
"CHN","7308","VNM",2016,5,4328.853,"China","Vietnam","Import",1803478,1803478.446,"Kg"
"CHN","7308","VNM",2016,6,182415.181,"China","Vietnam","Export",74679484,74679484.174,"Kg"
"CHN","7308","WLD",2015,4,7822.851,"China"," World","Re-Import",,6167063,"Kg"
"CHN","7308","WLD",2015,5,858283.375,"China"," World","Import",157246878,157246878,"Kg"
"CHN","7308","WLD",2015,6,11971980.785,"China"," World","Export",7075241247,7075241247,"Kg"
"CHN","7308","WLD",2016,4,10306.214,"China"," World","Re-Import",,4370910.932,"Kg"
"CHN","7308","WLD",2016,5,512099.709,"China"," World","Import",206560244,206560244.088,"Kg"
"CHN","7308","WLD",2016,6,10475256.594,"China"," World","Export",4281627030,4281627030.402,"Kg"
"CHN","8414","ASEAN",2015,5,533822.633,"China","Asia Tenggara --- ASEAN  ","Import",34836501,,"N.Q."
"CHN","8414","ASEAN",2015,6,1716794.827,"China","Asia Tenggara --- ASEAN  ","Export",150384384,,"N.Q."
"CHN","8414","ASEAN",2016,5,599162.229,"China","Asia Tenggara --- ASEAN  ","Import",,,""
"CHN","8414","ASEAN",2016,6,1831698.201,"China","Asia Tenggara --- ASEAN  ","Export",266386441,0,"N.Q."
"CHN","8414","BRN",2015,6,3881.784,"China","Brunei","Export",314064,,"N.Q."
"CHN","8414","BRN",2016,6,2204.694,"China","Brunei","Export",343739,0,"N.Q."
"CHN","8414","IDN",2015,5,6392.718,"China","Indonesia","Import",358693,,"N.Q."
"CHN","8414","IDN",2015,6,292860.567,"China","Indonesia","Export",28709599,,"N.Q."
"CHN","8414","IDN",2016,5,6498.542,"China","Indonesia","Import",413026,0,"N.Q."
"CHN","8414","IDN",2016,6,323793.279,"China","Indonesia","Export",67501353,0,"N.Q."
"CHN","8414","KHM",2015,5,0.238,"China","Cambodia","Import",14,,"N.Q."
"CHN","8414","KHM",2015,6,9168.746,"China","Cambodia","Export",533745,,"N.Q."
"CHN","8414","KHM",2016,6,10977.977,"China","Cambodia","Export",2255173,0,"N.Q."
"CHN","8414","LAO",2015,6,6119.647,"China","Lao PDR","Export",330732,,"N.Q."
"CHN","8414","LAO",2016,5,2.161,"China","Lao PDR","Import",,76.926,"Kg"
"CHN","8414","LAO",2016,6,5036.528,"China","Lao PDR","Export",760505,0,"N.Q."
"CHN","8414","MMR",2015,6,45217.811,"China","Myanmar","Export",4667503,,"N.Q."
"CHN","8414","MMR",2016,6,46365.478,"China","Myanmar","Export",10493732,0,"N.Q."
"CHN","8414","MYS",2015,5,19687.716,"China","Malaysia","Import",1312504,,"N.Q."
"CHN","8414","MYS",2015,6,298047.081,"China","Malaysia","Export",25334327,,"N.Q."
"CHN","8414","MYS",2016,5,52373.608,"China","Malaysia","Import",,0,"N.Q."
"CHN","8414","MYS",2016,6,301488.92,"China","Malaysia","Export",52766177,0,"N.Q."
"CHN","8414","PHL",2015,5,71232.556,"China","Philippines","Import",4524746,,"N.Q."
"CHN","8414","PHL",2015,6,106656.61,"China","Philippines","Export",8653675,,"N.Q."
"CHN","8414","PHL",2016,5,69792.452,"China","Philippines","Import",,0,"N.Q."
"CHN","8414","PHL",2016,6,145487.343,"China","Philippines","Export",,0,"N.Q."
"CHN","8414","SGP",2015,5,92291.465,"China","Singapore","Import",7038755,,"N.Q."
"CHN","8414","SGP",2015,6,137922.335,"China","Singapore","Export",11925725,,"N.Q."
"CHN","8414","SGP",2016,5,68663.065,"China","Singapore","Import",,0,"N.Q."
"CHN","8414","SGP",2016,6,137058.685,"China","Singapore","Export",14897907,0,"N.Q."
"CHN","8414","THA",2015,5,293231.643,"China","Thailand","Import",18082563,,"N.Q."
"CHN","8414","THA",2015,6,580556.72,"China","Thailand","Export",53897108,,"N.Q."
"CHN","8414","THA",2016,5,348875.559,"China","Thailand","Import",,0,"N.Q."
"CHN","8414","THA",2016,6,637819.352,"China","Thailand","Export",117367855,0,"N.Q."
"CHN","8414","USA",2015,5,393439.594,"China","United States","Import",18896677,,"N.Q."
"CHN","8414","USA",2015,6,2425147.588,"China","United States","Export",188669654,,"N.Q."
"CHN","8414","USA",2016,5,376780.021,"China","United States","Import",,0,"N.Q."
"CHN","8414","USA",2016,6,2481406.525,"China","United States","Export",,0,"N.Q."
